"Applicant_ID","Month","Monthly_Income","Annual_Income","Employment_Status","House_Status","Employment_History_Years","Online_Spending_Behavior_Score","Utility_Bill_Payment_Score","Number_of_Open_Accounts","Credit_History_Years","Food_Expense","Transportation_Expense","Home_Utility_Expense","Shopping_Expense","Environmental_Spending","Loan_Amount_Requested","Loan_Term","Purpose","Approval_Status"
338,5,3939.0359861233,46000,"full time","Own",9,60,9,8,18,870.129051860058,230.944885115614,217.741654862217,857.443995235196,77.3614794041737,NA,NA,NA,NA
338,6,4081.95627903721,46000,"full time","Own",9,60,9,8,18,566.733361324765,545.370122893558,345.238297484255,571.189476180657,110.970071174378,NA,NA,NA,NA
338,7,4196.56789820486,46000,"full time","Own",9,60,9,8,18,874.427134451925,613.87461348383,364.924175838564,732.286025015441,51.9672393487683,NA,NA,NA,NA
338,8,3483.54144207357,46000,"full time","Own",9,60,9,8,18,364.427109441142,402.923386978828,301.354912727333,831.326416881836,86.0727975147619,NA,NA,NA,NA
338,9,3934.49458199708,46000,"full time","Own",9,60,9,8,18,435.991335236492,462.9259570657,331.792904038286,785.076808403699,164.456469760049,NA,NA,NA,NA
338,10,3558.77414419471,46000,"full time","Own",9,60,9,8,18,907.336214574807,183.725300215249,346.083490281996,617.121100412017,71.3671488654,NA,NA,NA,NA
338,11,4038.89304096034,46000,"full time","Own",9,60,9,8,18,516.132052970232,304.610211533806,332.385680298105,918.093251957494,118.270234082099,NA,NA,NA,NA
338,12,3846.928984439,46000,"full time","Own",9,60,9,8,18,562.043177366389,320.113636350557,227.821998552435,430.81572229541,83.1157584478876,10255.1938133198,21,"Debt Consolidation","Rejected"
339,1,5026.14100752786,65000,"part time","Rented",12,26,93,9,10,1330.55818890288,730.464442402117,267.723576388053,599.468416365909,183.394723334942,NA,NA,NA,NA
339,2,5014.96223022696,65000,"part time","Rented",12,26,93,9,10,1116.10092447406,591.438768158977,266.921117071866,914.879058091044,203.77888099236,NA,NA,NA,NA
339,3,5368.6740367751,65000,"part time","Rented",12,26,93,9,10,1389.10951894354,580.292078030836,405.586074700076,1268.2039902873,189.13640403094,NA,NA,NA,NA
339,4,5380.32313717607,65000,"part time","Rented",12,26,93,9,10,1476.17945639619,413.886017330397,462.764860733513,1184.99582536483,255.20111252147,NA,NA,NA,NA
339,5,5289.07548550827,65000,"part time","Rented",12,26,93,9,10,1412.86715634103,332.642831144763,446.028734502487,805.955384443252,167.000498949351,NA,NA,NA,NA
339,6,5114.89304729427,65000,"part time","Rented",12,26,93,9,10,1307.02827797352,299.388656460474,359.121976275799,891.916975505779,149.645001350438,NA,NA,NA,NA
339,7,5236.09968360203,65000,"part time","Rented",12,26,93,9,10,620.529349315854,409.070468821391,515.756820703966,944.106078870464,186.905948121319,NA,NA,NA,NA
339,8,5474.31514253064,65000,"part time","Rented",12,26,93,9,10,1258.22226413369,707.277410273629,452.20614446599,651.295893960496,237.780143581387,NA,NA,NA,NA
339,9,5387.39116134821,65000,"part time","Rented",12,26,93,9,10,626.724303139453,476.580975591174,447.88418838164,1053.23977768576,129.749144163161,NA,NA,NA,NA
339,10,5661.18137148442,65000,"part time","Rented",12,26,93,9,10,1011.67574175306,744.530152825062,444.115574078405,847.813927771803,256.919634583394,NA,NA,NA,NA
339,11,5816.00010575494,65000,"part time","Rented",12,26,93,9,10,1340.35305492645,444.868993261055,512.475159365622,1201.59396695375,160.658439602506,NA,NA,NA,NA
339,12,4908.85975060519,65000,"part time","Rented",12,26,93,9,10,1115.44270818769,297.631427210659,298.391129844756,491.568438569875,75.3347901609275,25170.6920232857,11,"Major Purchase","Rejected"
340,1,4908.6790260238,65000,"part time","Own",17,38,58,3,7,1115.02624330456,442.581781772055,313.351427583212,1065.81388174711,159.709323317984,NA,NA,NA,NA
340,2,4925.47197451737,65000,"part time","Own",17,38,58,3,7,1391.13198332799,548.797591636045,424.147099034884,1081.00623185374,183.033021489298,NA,NA,NA,NA
340,3,5544.12226970696,65000,"part time","Own",17,38,58,3,7,910.09047556244,799.961609811912,301.611189156722,1291.92876572274,137.588883477186,NA,NA,NA,NA
340,4,5765.84132390174,65000,"part time","Own",17,38,58,3,7,1207.86727377992,296.926516778572,288.321248957895,1127.89554514794,219.889309805658,NA,NA,NA,NA
340,5,5117.70598470078,65000,"part time","Own",17,38,58,3,7,1119.7253505448,571.764092444117,273.073278786498,1242.08636517123,73.6210564310648,NA,NA,NA,NA
340,6,5535.78927814184,65000,"part time","Own",17,38,58,3,7,1046.11658541058,526.79965441055,346.26025233162,1150.29549673084,232.685241245522,NA,NA,NA,NA
340,7,5731.08986058893,65000,"part time","Own",17,38,58,3,7,1240.20541559813,288.479544343683,552.238954934329,865.412651714598,246.68208092954,NA,NA,NA,NA
340,8,5599.6527421521,65000,"part time","Own",17,38,58,3,7,777.635064355676,731.386760783665,373.780587121926,1132.62761833378,216.063546920551,NA,NA,NA,NA
340,9,5526.78588201525,65000,"part time","Own",17,38,58,3,7,674.507284722272,767.801911684313,433.993498475631,914.887802997257,170.124873665555,NA,NA,NA,NA
340,10,5471.0450876931,65000,"part time","Own",17,38,58,3,7,1159.27518426168,389.67281162937,535.630601883109,789.361814938534,235.546024625402,NA,NA,NA,NA
340,11,4899.54419824062,65000,"part time","Own",17,38,58,3,7,530.503569688832,614.266127231064,304.334375831063,1223.49730995366,100.6885578588,NA,NA,NA,NA
340,12,5423.57996544646,65000,"part time","Own",17,38,58,3,7,857.927766236885,490.977722069796,529.794495034399,1133.09403464162,93.6748920935637,12000.0444289763,22,"Medical Expenses","Rejected"
341,1,1786.10517085375,22000,"full time","Own",1,76,78,6,2,243.825502736157,230.902587930459,161.122119475587,347.257977124862,86.9061295203423,NA,NA,NA,NA
341,2,1948.38429068526,22000,"full time","Own",1,76,78,6,2,484.902630985041,235.739246761598,110.190006204416,341.094055384261,74.8787574818586,NA,NA,NA,NA
341,3,1779.18384652585,22000,"full time","Own",1,76,78,6,2,389.186993143821,204.108995021255,149.119522540228,232.616434397433,26.3216124615315,NA,NA,NA,NA
341,4,1821.45974671002,22000,"full time","Own",1,76,78,6,2,356.740758071971,98.5099342535971,169.883591765836,328.866422617445,55.7152580938997,NA,NA,NA,NA
341,5,1913.15395780839,22000,"full time","Own",1,76,78,6,2,393.432985963026,189.300639432039,188.791319270705,304.409982930757,58.3169070970303,NA,NA,NA,NA
341,6,1943.86924479622,22000,"full time","Own",1,76,78,6,2,329.571840455322,169.138377309289,136.506318316344,401.288813101746,81.0253507442191,NA,NA,NA,NA
341,7,1757.91588735301,22000,"full time","Own",1,76,78,6,2,409.621393081987,235.074546504616,163.968287609934,208.173853143927,19.1620028931956,NA,NA,NA,NA
341,8,1932.17304867382,22000,"full time","Own",1,76,78,6,2,570.429561903942,217.2507586785,123.002536925981,462.912889311998,62.5365320359525,NA,NA,NA,NA
341,9,1838.74809267775,22000,"full time","Own",1,76,78,6,2,213.387597519177,113.343951499888,129.58099180539,406.463803680172,39.9436292369847,NA,NA,NA,NA
341,10,1982.73493512534,22000,"full time","Own",1,76,78,6,2,283.981080852988,201.563940869687,105.182896556618,369.486371693005,33.9419999916725,NA,NA,NA,NA
341,11,1839.42926652574,22000,"full time","Own",1,76,78,6,2,332.680178814046,205.770315187785,146.812766351056,281.589050462236,70.2911690694661,NA,NA,NA,NA
341,12,1797.40350397769,22000,"full time","Own",1,76,78,6,2,345.513428299321,98.2832596324307,112.415197765131,195.541397502664,74.5712836453686,10802.8346177191,11,"Home Improvement","Approved"
342,1,6545.05670235182,82000,"full time","Rented",13,83,64,12,10,1454.2679965534,404.080933709025,340.325111404789,1267.83263512452,187.017815122944,NA,NA,NA,NA
342,2,6245.28092111771,82000,"full time","Rented",13,83,64,12,10,932.703585532411,359.689847318023,496.36588731777,1000.22038653383,115.849233079481,NA,NA,NA,NA
342,3,7031.1199915673,82000,"full time","Rented",13,83,64,12,10,1910.38775557066,743.692710382512,383.26942930576,1331.71555230821,208.687158630381,NA,NA,NA,NA
342,4,7357.11761840309,82000,"full time","Rented",13,83,64,12,10,996.865983740908,889.106387304818,504.102787800265,1778.06908412652,201.194308226578,NA,NA,NA,NA
342,5,6469.09044090814,82000,"full time","Rented",13,83,64,12,10,1694.86088051512,958.890842245015,381.086229428505,825.514688152324,290.57484560342,NA,NA,NA,NA
342,6,6867.31853029535,82000,"full time","Rented",13,83,64,12,10,1795.75120439672,539.162253761209,571.766701334395,695.611141651212,249.874921300582,NA,NA,NA,NA
342,7,6595.97669276409,82000,"full time","Rented",13,83,64,12,10,1814.75573100409,494.501490861816,479.690912848484,1450.08900697723,286.287223624206,NA,NA,NA,NA
342,8,6208.5770114325,82000,"full time","Rented",13,83,64,12,10,1846.66935136654,512.239260170397,521.034654931268,976.18577372426,281.651020661197,NA,NA,NA,NA
342,9,7451.7305666348,82000,"full time","Rented",13,83,64,12,10,1677.22781191144,933.104237212533,609.913129116402,1411.25027037061,94.4006608378771,NA,NA,NA,NA
342,10,7219.24678469077,82000,"full time","Rented",13,83,64,12,10,1654.18040060873,392.730517241776,424.068145925352,1499.82971918347,251.664529549499,NA,NA,NA,NA
342,11,6387.4183373681,82000,"full time","Rented",13,83,64,12,10,1618.31782076692,460.494361772494,339.691482000538,1161.38761663765,308.510669199368,NA,NA,NA,NA
342,12,6343.10820727454,82000,"full time","Rented",13,83,64,12,10,1728.83277744435,856.62736071547,332.572702435349,1573.4055639142,121.918567302434,15768.7793724472,24,"Major Purchase","Rejected"
343,1,2863.05782867518,37000,"full time","Rented",6,9,26,5,14,340.069186904738,247.644761374224,168.068378516429,453.760187356232,86.0034446414005,NA,NA,NA,NA
343,2,3056.98039940714,37000,"full time","Rented",6,9,26,5,14,758.527621818947,390.856886878152,243.229574070394,704.970202375634,118.182162280934,NA,NA,NA,NA
343,3,2905.03917003516,37000,"full time","Rented",6,9,26,5,14,730.330210038546,259.06862789189,205.514049759803,363.974358950105,124.652380328329,NA,NA,NA,NA
343,4,2922.85844914926,37000,"full time","Rented",6,9,26,5,14,664.047401542528,168.641675143174,243.347226932383,425.793021244001,41.5063323801288,NA,NA,NA,NA
343,5,2843.40800060891,37000,"full time","Rented",6,9,26,5,14,618.875556712828,276.138278769655,172.29859359582,284.887658911623,61.0942618636656,NA,NA,NA,NA
343,6,3189.43776499558,37000,"full time","Rented",6,9,26,5,14,342.316801806582,390.604342821718,281.36711687065,729.473592904777,137.984152728356,NA,NA,NA,NA
343,7,2788.36369973142,37000,"full time","Rented",6,9,26,5,14,318.044495948952,416.670452834924,162.443257946495,375.41182460359,69.7171908200929,NA,NA,NA,NA
343,8,2832.49102311675,37000,"full time","Rented",6,9,26,5,14,573.260776532684,269.643331599154,271.698585654447,458.142937822328,46.3126117276147,NA,NA,NA,NA
343,9,3200.4660225939,37000,"full time","Rented",6,9,26,5,14,782.332490388315,384.983389565739,178.982451438484,791.329740090475,148.588768580824,NA,NA,NA,NA
343,10,3148.37900706722,37000,"full time","Rented",6,9,26,5,14,349.002068986627,163.348286446874,174.877277262678,396.642953646436,99.1972312280174,NA,NA,NA,NA
343,11,3298.00464049913,37000,"full time","Rented",6,9,26,5,14,333.267803823513,327.793820041435,238.819347068179,403.945275056048,50.8621183768175,NA,NA,NA,NA
343,12,3200.48154821076,37000,"full time","Rented",6,9,26,5,14,745.258491374687,443.70165622494,274.351447864829,720.47345345586,139.102626412404,6093.40131478384,16,"Major Purchase","Approved"
344,1,2487.02778116179,29000,"full time","Rented",2,27,97,15,8,501.7464822026,257.825314699855,158.254066331174,458.323533030687,101.436051244853,NA,NA,NA,NA
344,2,2625.72522058617,29000,"full time","Rented",2,27,97,15,8,730.479696989453,296.757967790162,260.996675015985,376.279911351592,56.4333756507843,NA,NA,NA,NA
344,3,2642.74879460766,29000,"full time","Rented",2,27,97,15,8,576.693535505596,157.000284823841,134.385476129772,493.562685524561,35.8066975034791,NA,NA,NA,NA
344,4,2216.60375527572,29000,"full time","Rented",2,27,97,15,8,478.045416622303,134.684844716655,147.980273744756,311.577017143148,40.1304449827768,NA,NA,NA,NA
344,5,2182.29413554072,29000,"full time","Rented",2,27,97,15,8,314.602678728637,158.866155762506,158.877870071277,309.72215217831,28.7685535269258,NA,NA,NA,NA
344,6,2315.32185297692,29000,"full time","Rented",2,27,97,15,8,644.971089937948,271.184145461442,227.979781734656,444.596454693162,50.5875207444791,NA,NA,NA,NA
344,7,2403.44928092478,29000,"full time","Rented",2,27,97,15,8,242.469896736323,199.812034114738,235.722414997212,420.747902977751,92.1432495932145,NA,NA,NA,NA
344,8,2353.9771246297,29000,"full time","Rented",2,27,97,15,8,328.794773549004,322.833882657902,122.10938236117,400.382159897827,67.9916704211552,NA,NA,NA,NA
344,9,2508.95573714903,29000,"full time","Rented",2,27,97,15,8,289.101619769131,129.294379722206,186.399085150183,351.463503820503,122.583391516061,NA,NA,NA,NA
344,10,2616.87283836072,29000,"full time","Rented",2,27,97,15,8,667.207716458084,203.905703083975,195.254988700014,317.360724840117,50.9955551261055,NA,NA,NA,NA
344,11,2408.45995145695,29000,"full time","Rented",2,27,97,15,8,411.805748943555,195.283145013204,142.976613621753,362.049315011131,37.7489150690141,NA,NA,NA,NA
344,12,2225.72732355135,29000,"full time","Rented",2,27,97,15,8,374.938820207236,168.360032933026,196.370678418499,482.693249059524,108.948697637495,8915.45845555374,12,"Home Improvement","Rejected"
345,1,5249.58859966913,59000,"full time","Rented",5,29,86,7,4,687.018570821751,517.611442904259,272.071239450422,1044.69370789858,169.289359449042,NA,NA,NA,NA
345,2,4978.26441689395,59000,"full time","Rented",5,29,86,7,4,581.075828174687,400.107196083323,287.402645294098,922.05624515034,114.148566236977,NA,NA,NA,NA
345,3,5347.85638398413,59000,"full time","Rented",5,29,86,7,4,924.903704473009,542.434643238235,525.352747287828,882.491946369453,173.755910190334,NA,NA,NA,NA
345,4,4442.19976975583,59000,"full time","Rented",5,29,86,7,4,887.873902930052,363.182480251965,288.51689412668,702.295247425107,159.829387334823,NA,NA,NA,NA
345,5,4829.75865210174,59000,"full time","Rented",5,29,86,7,4,1103.63462435527,438.864022707534,245.245637875954,678.381179609756,53.1760246351355,NA,NA,NA,NA
345,6,5118.72072200446,59000,"full time","Rented",5,29,86,7,4,1333.7756379665,623.301191387238,362.735797104649,831.90244018369,217.056678749929,NA,NA,NA,NA
345,7,4928.0305884274,59000,"full time","Rented",5,29,86,7,4,722.059187807636,489.924975961531,291.921856323186,1126.47575945854,94.0632320249653,NA,NA,NA,NA
345,8,4896.02813894938,59000,"full time","Rented",5,29,86,7,4,1125.28611074206,558.057249000177,372.706751870833,736.016737993489,76.6085328945218,NA,NA,NA,NA
345,9,4815.40360354508,59000,"full time","Rented",5,29,86,7,4,751.77445997664,511.859391331584,248.176044553173,812.256185270863,209.78294657716,NA,NA,NA,NA
345,10,4811.84699876855,59000,"full time","Rented",5,29,86,7,4,1329.20016245175,605.965419652881,351.557255063704,710.269252855053,209.468989004634,NA,NA,NA,NA
345,11,5040.24809645489,59000,"full time","Rented",5,29,86,7,4,1028.4569668162,299.367614650538,477.721663118723,1250.917753555,79.6102881405678,NA,NA,NA,NA
345,12,5030.95888920361,59000,"full time","Rented",5,29,86,7,4,1165.8363826571,374.914114346847,292.622490631787,597.35095373778,50.3868837976251,24959.6451123245,24,"Debt Consolidation","Rejected"
346,1,6289.66470295563,72000,"full time","Own",15,39,37,1,4,1330.71919494639,866.728895819679,329.138800157631,898.297878457057,87.504384446964,NA,NA,NA,NA
346,2,6211.7116978392,72000,"full time","Own",15,39,37,1,4,1353.41966949105,840.000349337762,357.278180622031,1258.36360142041,147.821955458157,NA,NA,NA,NA
346,3,5770.10434102267,72000,"full time","Own",15,39,37,1,4,809.401256327971,662.248797381992,488.824208133535,1108.63072930001,78.3637970951161,NA,NA,NA,NA
346,4,6222.50837059692,72000,"full time","Own",15,39,37,1,4,810.020226914609,411.178965003475,570.151453142064,1489.59012889359,269.652932507877,NA,NA,NA,NA
346,5,5997.24326469004,72000,"full time","Own",15,39,37,1,4,1149.20068641736,710.074712706042,578.160979656282,1311.94048233656,133.051758140831,NA,NA,NA,NA
346,6,6273.95034469664,72000,"full time","Own",15,39,37,1,4,1833.24591479423,821.304594458846,528.869713449486,1273.22597276907,111.135256312224,NA,NA,NA,NA
346,7,6032.69849075005,72000,"full time","Own",15,39,37,1,4,900.525923136246,471.564474968019,317.853769572198,715.85736065143,186.801436383403,NA,NA,NA,NA
346,8,6446.85645047575,72000,"full time","Own",15,39,37,1,4,1886.31984905604,612.827378868529,445.261743341748,1484.59720355002,273.436117009113,NA,NA,NA,NA
346,9,6402.15377546847,72000,"full time","Own",15,39,37,1,4,1362.25738575616,370.368957795378,524.648608770676,969.487965016672,91.3689795189044,NA,NA,NA,NA
346,10,6530.04803163931,72000,"full time","Own",15,39,37,1,4,665.945999766798,941.138272271273,536.953861856885,730.066557312858,106.282447113221,NA,NA,NA,NA
346,11,5683.64061014727,72000,"full time","Own",15,39,37,1,4,1274.18743354338,334.276542540068,454.951355717014,1330.03530368729,197.766085170184,NA,NA,NA,NA
346,12,5996.78298337385,72000,"full time","Own",15,39,37,1,4,829.877044371122,481.188958438211,427.614196146283,666.278666575585,96.8125717823062,11065.5723121017,7,"Home Improvement","Approved"
347,1,7123.73173251981,89000,"full time","Rented",4,39,2,9,4,906.647771063356,991.529331464711,667.984277257862,828.710304237147,91.7199630661694,NA,NA,NA,NA
347,2,7579.96234475092,89000,"full time","Rented",4,39,2,9,4,1249.79715038753,447.586225265866,401.341117619239,1525.66088054738,229.806868172909,NA,NA,NA,NA
347,3,7000.29109425765,89000,"full time","Rented",4,39,2,9,4,1293.90873209154,545.687968624122,682.640885113226,744.738148115907,324.200534363008,NA,NA,NA,NA
347,4,7719.53886286356,89000,"full time","Rented",4,39,2,9,4,1019.0217822081,967.642394525044,728.396206393091,782.375021469807,288.443998271466,NA,NA,NA,NA
347,5,8054.57521428277,89000,"full time","Rented",4,39,2,9,4,1381.9933447998,856.517869118621,788.831412408947,966.893945092046,333.275742026158,NA,NA,NA,NA
347,6,7183.89184006956,89000,"full time","Rented",4,39,2,9,4,1566.2447640039,759.579841853427,664.15423408057,1611.71343048692,103.112538340109,NA,NA,NA,NA
347,7,7878.89004058282,89000,"full time","Rented",4,39,2,9,4,1040.92707543876,664.416548852471,656.354617403789,1156.54622617984,242.446179266005,NA,NA,NA,NA
